Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINZ25;18/08/2025;11:45:00;143.480;143.480;143.275;143.345;659.341,00;23
WINZ25;18/08/2025;11:40:00;143.520;143.520;143.455;143.455;1.061.852,00;37
WINZ25;18/08/2025;11:35:00;143.385;143.530;143.385;143.410;4.819.691,00;168
WINZ25;18/08/2025;11:30:00;143.070;143.410;143.050;143.375;4.039.569,00;141
WINZ25;18/08/2025;11:25:00;143.005;143.065;142.980;142.995;1.401.476,00;49
WINZ25;18/08/2025;11:20:00;142.980;143.020;142.900;142.900;1.029.135,00;36
WINZ25;18/08/2025;11:15:00;142.930;142.930;142.930;142.930;85.758,00;3
WINZ25;18/08/2025;11:10:00;142.885;143.010;142.880;143.010;943.612,00;33
WINZ25;18/08/2025;11:05:00;142.900;142.930;142.730;142.875;1.000.038,00;35
WINZ25;18/08/2025;11:00:00;142.620;142.830;142.620;142.790;2.284.956,00;80
WINZ25;18/08/2025;10:55:00;142.795;142.815;142.590;142.590;1.798.625,00;63
WINZ25;18/08/2025;10:50:00;142.750;142.835;142.745;142.790;22.274.583,00;780
WINZ25;18/08/2025;10:45:00;142.600;142.600;142.600;142.600;28.520,00;1
WINZ25;18/08/2025;10:40:00;142.650;142.795;142.615;142.640;570.652,00;20
WINZ25;18/08/2025;10:30:00;142.820;142.820;142.600;142.600;2.140.108,00;75
WINZ25;18/08/2025;10:25:00;142.795;142.930;142.795;142.860;1.086.087,00;38
WINZ25;18/08/2025;10:20:00;142.715;142.715;142.690;142.690;85.624,00;3
WINZ25;18/08/2025;10:15:00;142.760;142.780;142.700;142.700;228.400,00;8
WINZ25;18/08/2025;10:10:00;142.445;142.735;142.445;142.735;712.970,00;25
WINZ25;18/08/2025;10:05:00;142.510;142.515;142.480;142.480;228.015,00;8
WINZ25;18/08/2025;10:00:00;142.545;142.550;142.390;142.515;256.523,00;9
WINZ25;18/08/2025;09:55:00;142.400;142.400;142.400;142.400;28.480,00;1
WINZ25;18/08/2025;09:50:00;142.385;142.385;142.365;142.365;85.423,00;3
WINZ25;18/08/2025;09:45:00;142.475;142.475;142.395;142.405;199.387,00;7
WINZ25;18/08/2025;09:40:00;142.455;142.530;142.390;142.490;284.932,00;10
WINZ25;18/08/2025;09:35:00;142.410;142.470;142.350;142.455;370.276,00;13
WINZ25;18/08/2025;09:30:00;142.450;142.450;142.300;142.405;626.635,00;22
WINZ25;18/08/2025;09:25:00;142.650;142.675;142.505;142.545;2.166.979,00;76
WINZ25;18/08/2025;09:20:00;143.000;143.000;142.675;142.685;799.633,00;28
WINZ25;18/08/2025;09:15:00;143.100;143.100;143.000;143.000;429.144,00;15
WINZ25;18/08/2025;09:10:00;143.300;143.370;143.055;143.055;6.354.934,00;222
WINZ25;18/08/2025;09:05:00;142.500;143.285;142.500;143.240;8.069.179,00;282
WINZ25;18/08/2025;09:00:00;142.295;142.405;142.030;142.355;5.120.718,00;180
WINZ25;15/08/2025;18:20:00;142.415;142.625;142.415;142.625;1.054.488,00;37
WINZ25;15/08/2025;18:15:00;142.555;142.555;142.370;142.370;313.358,00;11
WINZ25;15/08/2025;18:10:00;142.600;142.615;142.580;142.580;199.631,00;7
WINZ25;15/08/2025;18:05:00;142.860;142.985;142.650;142.650;913.604,00;32
WINZ25;15/08/2025;18:00:00;142.515;143.670;142.515;143.225;4.495.347,00;157
WINZ25;15/08/2025;17:55:00;142.510;142.535;142.485;142.485;228.022,00;8
WINZ25;15/08/2025;17:45:00;142.505;142.505;142.505;142.505;28.501,00;1
WINZ25;15/08/2025;17:35:00;142.500;142.500;142.500;142.500;28.500,00;1
WINZ25;15/08/2025;17:30:00;142.480;142.480;142.480;142.480;28.496,00;1
WINZ25;15/08/2025;17:20:00;142.470;142.500;142.470;142.490;427.450,00;15
WINZ25;15/08/2025;17:15:00;142.485;142.485;142.435;142.470;256.446,00;9
WINZ25;15/08/2025;17:10:00;142.500;142.500;142.450;142.495;142.486,00;5
WINZ25;15/08/2025;17:05:00;142.295;142.705;142.270;142.520;13.790.194,00;484
WINZ25;15/08/2025;17:00:00;142.230;142.245;142.225;142.245;512.029,00;18
WINZ25;15/08/2025;16:55:00;142.200;142.220;142.200;142.220;85.328,00;3
WINZ25;15/08/2025;16:50:00;142.195;142.255;142.195;142.200;483.481,00;17
WINZ25;15/08/2025;16:45:00;142.250;142.340;142.250;142.270;1.365.972,00;48
WINZ25;15/08/2025;16:40:00;142.170;142.285;142.170;142.245;796.379,00;28
WINZ25;15/08/2025;16:35:00;141.990;142.145;141.990;142.140;881.043,00;31
WINZ25;15/08/2025;16:30:00;141.890;142.000;141.890;142.000;681.299,00;24
WINZ25;15/08/2025;16:25:00;141.880;141.880;141.845;141.845;794.500,00;28
WINZ25;15/08/2025;16:20:00;141.800;141.875;141.800;141.875;397.101,00;14
WINZ25;15/08/2025;16:15:00;141.800;141.805;141.780;141.780;198.501,00;7
WINZ25;15/08/2025;16:10:00;141.735;141.735;141.735;141.735;28.347,00;1
WINZ25;15/08/2025;15:55:00;141.735;141.735;141.675;141.675;198.357,00;7
WINZ25;15/08/2025;15:45:00;141.710;141.710;141.710;141.710;28.342,00;1
WINZ25;15/08/2025;15:40:00;141.735;141.735;141.660;141.660;198.342,00;7
WINZ25;15/08/2025;15:35:00;141.745;141.805;141.745;141.760;396.978,00;14
WINZ25;15/08/2025;15:25:00;141.755;141.765;141.675;141.675;6.321.863,00;223
WINZ25;15/08/2025;15:20:00;141.650;141.750;141.650;141.750;8.640.715,00;305
WINZ25;15/08/2025;15:15:00;141.605;141.605;141.605;141.605;28.321,00;1
WINZ25;15/08/2025;15:10:00;141.620;141.640;141.620;141.640;4.928.599,00;174
WINZ25;15/08/2025;15:05:00;141.520;141.520;141.500;141.500;905.670,00;32
WINZ25;15/08/2025;15:00:00;141.545;141.580;141.545;141.570;1.443.939,00;51
WINZ25;15/08/2025;14:55:00;141.590;141.590;141.485;141.510;14.011.759,00;495
WINZ25;15/08/2025;14:50:00;141.780;141.780;141.745;141.745;56.705,00;2
WINZ25;15/08/2025;14:40:00;141.730;141.730;141.680;141.680;170.048,00;6
WINZ25;15/08/2025;14:35:00;141.715;141.715;141.705;141.715;623.534,00;22
WINZ25;15/08/2025;14:30:00;141.720;141.720;141.720;141.720;141.720,00;5
WINZ25;15/08/2025;14:15:00;141.800;141.845;141.800;141.805;2.580.864,00;91
WINZ25;15/08/2025;14:10:00;141.745;141.800;141.745;141.770;1.559.576,00;55
WINZ25;15/08/2025;14:05:00;141.710;141.710;141.710;141.710;198.394,00;7
WINZ25;15/08/2025;13:55:00;141.725;141.725;141.720;141.720;56.689,00;2
WINZ25;15/08/2025;13:50:00;141.620;141.715;141.620;141.715;56.667,00;2
WINZ25;15/08/2025;13:45:00;141.865;141.865;141.620;141.705;17.888.356,00;631
WINZ25;15/08/2025;13:40:00;141.910;141.940;141.885;141.905;3.122.037,00;110
WINZ25;15/08/2025;13:35:00;142.005;142.005;141.970;141.970;170.378,00;6
WINZ25;15/08/2025;13:30:00;142.130;142.175;142.125;142.125;426.478,00;15
WINZ25;15/08/2025;13:25:00;142.045;142.120;142.045;142.120;852.580,00;30
WINZ25;15/08/2025;13:20:00;141.945;141.965;141.945;141.965;141.955,00;5
WINZ25;15/08/2025;13:15:00;142.005;142.005;142.005;142.005;28.401,00;1
WINZ25;15/08/2025;13:10:00;141.975;142.005;141.975;142.005;198.785,00;7
WINZ25;15/08/2025;13:00:00;141.950;141.950;141.850;141.850;965.195,00;34
WINZ25;15/08/2025;12:50:00;142.020;142.020;142.020;142.020;28.404,00;1
WINZ25;15/08/2025;12:45:00;142.055;142.055;142.055;142.055;28.411,00;1
WINZ25;15/08/2025;12:40:00;142.115;142.115;142.000;142.000;1.563.056,00;55
WINZ25;15/08/2025;12:35:00;142.200;142.200;142.155;142.155;85.302,00;3
WINZ25;15/08/2025;12:30:00;142.160;142.245;142.160;142.240;3.755.001,00;132
WINZ25;15/08/2025;12:25:00;142.100;142.130;142.100;142.130;710.644,00;25
WINZ25;15/08/2025;12:20:00;142.025;142.025;142.025;142.025;28.405,00;1
WINZ25;15/08/2025;12:15:00;142.070;142.070;142.070;142.070;28.414,00;1
WINZ25;15/08/2025;12:10:00;142.110;142.125;142.075;142.075;3.069.028,00;108
WINZ25;15/08/2025;12:05:00;142.145;142.195;142.105;142.105;767.655,00;27
WINZ25;15/08/2025;12:00:00;142.125;142.215;142.105;142.215;4.747.518,00;167
WINZ25;15/08/2025;11:55:00;142.190;142.230;142.135;142.220;2.986.089,00;105
WINZ25;15/08/2025;11:50:00;142.330;142.330;142.190;142.205;14.144.436,00;497
WINZ25;15/08/2025;11:45:00;142.320;142.515;142.265;142.400;1.367.396,00;48
WINZ25;15/08/2025;11:40:00;142.300;142.305;142.285;142.290;597.633,00;21
WINZ25;15/08/2025;11:35:00;142.250;142.270;142.150;142.150;8.959.722,00;315
WINZ25;15/08/2025;11:30:00;142.085;142.310;142.085;142.250;483.521,00;17
WINZ25;15/08/2025;11:25:00;142.050;142.130;142.025;142.130;938.005,00;33
WINZ25;15/08/2025;11:15:00;141.975;141.995;141.975;141.995;141.983,00;5
WINZ25;15/08/2025;11:10:00;142.000;142.000;142.000;142.000;28.400,00;1
WINZ25;15/08/2025;11:05:00;142.000;142.060;142.000;142.035;227.269,00;8
WINZ25;15/08/2025;11:00:00;142.215;142.215;142.045;142.045;426.459,00;15
WINZ25;15/08/2025;10:55:00;142.145;142.290;142.145;142.250;540.529,00;19
WINZ25;15/08/2025;10:50:00;142.050;142.050;142.045;142.045;170.455,00;6
WINZ25;15/08/2025;10:45:00;142.065;142.115;142.065;142.070;142.086,00;5
WINZ25;15/08/2025;10:40:00;142.040;142.160;142.040;142.090;653.629,00;23
WINZ25;15/08/2025;10:35:00;141.880;141.975;141.850;141.880;766.202,00;27
WINZ25;15/08/2025;10:30:00;141.860;141.970;141.700;141.885;1.049.693,00;37
WINZ25;15/08/2025;10:25:00;141.700;141.795;141.700;141.785;396.914,00;14
WINZ25;15/08/2025;10:20:00;141.785;141.785;141.695;141.765;850.289,00;30
WINZ25;15/08/2025;10:15:00;141.775;142.020;141.715;141.790;567.189,00;20
WINZ25;15/08/2025;10:10:00;141.970;141.990;141.800;141.800;198.726,00;7
WINZ25;15/08/2025;10:05:00;141.930;141.945;141.855;141.940;567.596,00;20
WINZ25;15/08/2025;10:00:00;141.970;142.080;141.965;141.980;369.192,00;13
WINZ25;15/08/2025;09:50:00;141.950;141.950;141.890;141.895;255.454,00;9
WINZ25;15/08/2025;09:45:00;142.000;142.030;142.000;142.000;85.206,00;3
WINZ25;15/08/2025;09:40:00;142.140;142.140;141.945;142.035;624.780,00;22
WINZ25;15/08/2025;09:35:00;142.000;142.075;142.000;142.075;198.843,00;7
WINZ25;15/08/2025;09:30:00;142.150;142.150;141.975;141.975;767.027,00;27
WINZ25;15/08/2025;09:25:00;142.225;142.225;142.205;142.205;199.095,00;7
WINZ25;15/08/2025;09:20:00;142.180;142.180;142.080;142.160;710.721,00;25
WINZ25;15/08/2025;09:15:00;142.200;142.245;142.165;142.180;341.263,00;12
WINZ25;15/08/2025;09:10:00;142.350;142.400;142.050;142.090;710.956,00;25
WINZ25;15/08/2025;09:05:00;142.495;142.530;142.460;142.470;170.997,00;6
WINZ25;15/08/2025;09:00:00;142.425;142.550;142.270;142.460;1.224.776,00;43
WINZ25;14/08/2025;18:20:00;142.480;142.480;142.445;142.445;199.435,00;7
WINZ25;14/08/2025;18:15:00;142.410;142.450;142.410;142.450;882.986,00;31
WINZ25;14/08/2025;18:10:00;142.395;142.395;142.385;142.395;341.746,00;12
WINZ25;14/08/2025;18:05:00;142.435;142.435;142.415;142.415;284.834,00;10
WINZ25;14/08/2025;18:00:00;142.450;142.450;142.450;142.450;284.900,00;10
WINZ25;14/08/2025;17:35:00;142.425;142.450;142.425;142.450;56.975,00;2
WINZ25;14/08/2025;17:30:00;142.460;142.460;142.430;142.430;199.438,00;7
WINZ25;14/08/2025;17:20:00;142.455;142.455;142.455;142.455;28.491,00;1
WINZ25;14/08/2025;17:10:00;142.340;142.340;142.340;142.340;28.468,00;1
WINZ25;14/08/2025;17:05:00;142.350;142.350;142.350;142.350;142.350,00;5
WINZ25;14/08/2025;17:00:00;142.390;142.390;142.390;142.390;28.478,00;1
WINZ25;14/08/2025;16:55:00;142.450;142.450;142.350;142.445;655.006,00;23
WINZ25;14/08/2025;16:50:00;142.500;142.550;142.475;142.475;712.549,00;25
WINZ25;14/08/2025;16:45:00;142.590;142.590;142.590;142.590;57.036,00;2
WINZ25;14/08/2025;16:35:00;142.550;142.555;142.550;142.555;57.021,00;2
WINZ25;14/08/2025;16:30:00;142.615;142.615;142.550;142.550;57.033,00;2
WINZ25;14/08/2025;16:25:00;142.600;142.600;142.600;142.600;57.040,00;2
WINZ25;14/08/2025;16:20:00;142.525;142.560;142.525;142.560;171.042,00;6
WINZ25;14/08/2025;16:15:00;142.600;142.600;142.500;142.500;285.071,00;10
WINZ25;14/08/2025;16:10:00;142.650;142.650;142.625;142.625;142.642,00;5
WINZ25;14/08/2025;16:05:00;142.690;142.690;142.685;142.685;142.689,00;5
WINZ25;14/08/2025;16:00:00;142.650;142.715;142.635;142.715;427.977,00;15
WINZ25;14/08/2025;15:55:00;142.545;142.610;142.545;142.610;142.558,00;5
WINZ25;14/08/2025;15:50:00;142.585;142.585;142.585;142.585;142.585,00;5
WINZ25;14/08/2025;15:45:00;142.525;142.545;142.525;142.545;142.537,00;5
WINZ25;14/08/2025;15:40:00;142.460;142.575;142.430;142.550;570.146,00;20
WINZ25;14/08/2025;15:35:00;142.405;142.510;142.405;142.510;227.945,00;8
WINZ25;14/08/2025;15:30:00;142.520;142.525;142.420;142.435;740.733,00;26
WINZ25;14/08/2025;15:25:00;142.535;142.545;142.535;142.545;598.659,00;21
WINZ25;14/08/2025;15:20:00;142.510;142.510;142.500;142.500;57.002,00;2
WINZ25;14/08/2025;15:15:00;142.460;142.460;142.415;142.415;113.948,00;4
WINZ25;14/08/2025;15:10:00;142.510;142.560;142.500;142.500;342.048,00;12
WINZ25;14/08/2025;15:05:00;142.625;142.625;142.450;142.455;1.424.837,00;50
WINZ25;14/08/2025;15:00:00;142.645;142.660;142.610;142.660;142.637,00;5
WINZ25;14/08/2025;14:55:00;142.655;142.705;142.505;142.705;5.673.652,00;199
WINZ25;14/08/2025;14:50:00;142.805;142.805;142.615;142.625;1.883.529,00;66
WINZ25;14/08/2025;14:45:00;142.875;142.875;142.800;142.800;142.831,00;5
WINZ25;14/08/2025;14:40:00;142.860;142.860;142.860;142.860;142.860,00;5
WINZ25;14/08/2025;14:35:00;142.910;142.910;142.855;142.855;342.916,00;12
WINZ25;14/08/2025;14:30:00;142.945;142.960;142.920;142.935;200.119,00;7
WINZ25;14/08/2025;14:25:00;142.875;142.905;142.875;142.905;142.887,00;5
WINZ25;14/08/2025;14:20:00;142.815;142.950;142.795;142.875;571.567,00;20
WINZ25;14/08/2025;14:15:00;142.800;142.930;142.800;142.835;314.322,00;11
WINZ25;14/08/2025;14:10:00;142.800;142.860;142.800;142.860;171.389,00;6
WINZ25;14/08/2025;14:05:00;142.835;142.840;142.835;142.840;85.702,00;3
WINZ25;14/08/2025;14:00:00;142.860;142.925;142.840;142.870;371.464,00;13
WINZ25;14/08/2025;13:55:00;142.965;142.965;142.785;142.860;1.428.660,00;50
WINZ25;14/08/2025;13:50:00;143.100;143.100;142.985;142.990;85.815,00;3
WINZ25;14/08/2025;13:45:00;143.055;143.070;143.040;143.040;1.144.470,00;40
WINZ25;14/08/2025;13:40:00;143.045;143.075;142.960;142.960;4.663.652,00;163
WINZ25;14/08/2025;13:35:00;142.985;143.100;142.985;143.045;3.232.810,00;113
WINZ25;14/08/2025;13:30:00;142.995;143.000;142.950;142.995;1.344.050,00;47
WINZ25;14/08/2025;13:25:00;143.055;143.055;142.995;142.995;1.344.402,00;47
WINZ25;14/08/2025;13:20:00;143.080;143.130;143.080;143.115;1.144.744,00;40
WINZ25;14/08/2025;13:15:00;143.085;143.100;143.085;143.100;57.237,00;2
WINZ25;14/08/2025;13:10:00;143.140;143.140;143.055;143.065;887.063,00;31
WINZ25;14/08/2025;13:05:00;143.180;143.180;143.100;143.130;286.264,00;10
WINZ25;14/08/2025;13:00:00;143.145;143.205;143.140;143.175;200.434,00;7
WINZ25;14/08/2025;12:55:00;143.125;143.175;143.125;143.130;114.519,00;4
WINZ25;14/08/2025;12:50:00;143.260;143.260;143.150;143.150;85.915,00;3
WINZ25;14/08/2025;12:45:00;143.045;143.300;143.045;143.300;543.918,00;19
WINZ25;14/08/2025;12:40:00;143.075;143.080;143.015;143.065;1.316.225,00;46
WINZ25;14/08/2025;12:35:00;143.055;143.095;143.040;143.095;10.043.214,00;351
WINZ25;14/08/2025;12:30:00;143.240;143.255;143.020;143.140;20.378.554,00;712
WINZ25;14/08/2025;12:25:00;143.100;143.300;143.100;143.245;11.483.035,00;401
WINZ25;14/08/2025;12:20:00;143.045;143.045;143.040;143.040;85.826,00;3
WINZ25;14/08/2025;12:15:00;143.035;143.105;142.990;143.015;14.361.541,00;502
WINZ25;14/08/2025;12:10:00;143.000;143.060;142.940;143.010;314.578,00;11
WINZ25;14/08/2025;12:05:00;143.000;143.050;143.000;143.035;200.230,00;7
WINZ25;14/08/2025;12:00:00;143.300;143.340;143.010;143.010;887.427,00;31
WINZ25;14/08/2025;11:55:00;143.405;143.405;143.335;143.335;229.395,00;8
WINZ25;14/08/2025;11:50:00;143.450;143.500;143.400;143.410;889.366,00;31
WINZ25;14/08/2025;11:45:00;143.245;143.480;143.240;143.400;3.584.871,00;125
WINZ25;14/08/2025;11:40:00;143.050;143.220;143.040;143.180;3.663.902,00;128
WINZ25;14/08/2025;11:35:00;142.900;143.000;142.900;143.000;142.960,00;5
WINZ25;14/08/2025;11:30:00;142.950;143.015;142.950;142.955;3.374.694,00;118
WINZ25;14/08/2025;11:25:00;142.735;142.950;142.735;142.895;1.400.062,00;49
WINZ25;14/08/2025;11:20:00;142.880;142.880;142.700;142.745;1.085.287,00;38
WINZ25;14/08/2025;11:15:00;142.780;142.920;142.695;142.920;2.827.849,00;99
WINZ25;14/08/2025;11:10:00;142.640;142.780;142.575;142.780;8.851.082,00;310
WINZ25;14/08/2025;11:05:00;142.395;142.600;142.395;142.600;8.383.480,00;294
WINZ25;14/08/2025;11:00:00;142.380;142.510;142.305;142.440;1.595.269,00;56
WINZ25;14/08/2025;10:55:00;142.340;142.440;142.340;142.410;484.167,00;17
WINZ25;14/08/2025;10:50:00;142.135;142.475;142.085;142.415;1.878.511,00;66
WINZ25;14/08/2025;10:45:00;141.955;142.155;141.955;141.990;3.552.105,00;125
WINZ25;14/08/2025;10:40:00;141.805;141.950;141.765;141.950;454.075,00;16
WINZ25;14/08/2025;10:35:00;141.770;141.920;141.770;141.805;1.049.521,00;37
WINZ25;14/08/2025;10:30:00;141.775;141.775;141.610;141.635;255.056,00;9
WINZ25;14/08/2025;10:25:00;141.620;141.750;141.585;141.720;1.048.237,00;37
WINZ25;14/08/2025;10:20:00;141.775;141.775;141.620;141.705;396.643,00;14
WINZ25;14/08/2025;10:15:00;141.800;141.810;141.620;141.740;1.785.202,00;63
WINZ25;14/08/2025;10:10:00;141.820;141.870;141.775;141.870;170.158,00;6
WINZ25;14/08/2025;10:05:00;141.740;141.855;141.715;141.770;510.390,00;18
WINZ25;14/08/2025;10:00:00;141.780;141.780;141.675;141.730;992.014,00;35
WINZ25;14/08/2025;09:55:00;141.975;141.975;141.800;141.800;312.127,00;11
WINZ25;14/08/2025;09:50:00;141.845;141.995;141.845;141.995;652.784,00;23
WINZ25;14/08/2025;09:45:00;141.895;142.000;141.790;141.825;851.317,00;30
WINZ25;14/08/2025;09:40:00;141.750;141.955;141.700;141.955;4.056.217,00;143
WINZ25;14/08/2025;09:35:00;141.820;141.835;141.750;141.800;8.848.029,00;312
WINZ25;14/08/2025;09:30:00;142.490;142.490;141.800;141.835;3.353.032,00;118
WINZ25;14/08/2025;09:25:00;142.585;142.650;142.515;142.600;370.735,00;13
WINZ25;14/08/2025;09:20:00;142.600;142.690;142.500;142.620;1.026.725,00;36
WINZ25;14/08/2025;09:15:00;142.460;142.800;142.440;142.615;1.140.598,00;40
WINZ25;14/08/2025;09:10:00;142.505;142.535;142.465;142.465;313.452,00;11
WINZ25;14/08/2025;09:05:00;142.775;142.910;142.600;142.600;457.024,00;16
WINZ25;14/08/2025;09:00:00;142.635;142.925;142.500;142.710;2.198.053,00;77
WINZ25;13/08/2025;18:20:00;142.710;142.710;142.695;142.695;85.621,00;3
WINZ25;13/08/2025;18:15:00;142.710;142.745;142.710;142.745;57.091,00;2
WINZ25;13/08/2025;17:50:00;142.765;142.765;142.765;142.765;57.106,00;2
WINZ25;13/08/2025;17:35:00;142.765;142.765;142.765;142.765;114.212,00;4
WINZ25;13/08/2025;16:55:00;142.850;142.850;142.850;142.850;85.710,00;3
WINZ25;13/08/2025;16:50:00;142.865;142.900;142.745;142.745;85.702,00;3
WINZ25;13/08/2025;16:25:00;142.765;142.765;142.765;142.765;28.553,00;1
WINZ25;13/08/2025;16:20:00;142.710;142.720;142.710;142.720;57.086,00;2
WINZ25;13/08/2025;16:10:00;142.870;142.870;142.870;142.870;28.574,00;1
WINZ25;13/08/2025;16:05:00;142.700;142.700;142.700;142.700;28.540,00;1
WINZ25;13/08/2025;16:00:00;142.750;142.820;142.715;142.820;85.657,00;3
WINZ25;13/08/2025;15:55:00;142.910;142.910;142.800;142.800;371.438,00;13
WINZ25;13/08/2025;15:50:00;143.020;143.020;142.950;142.950;142.986,00;5
WINZ25;13/08/2025;15:45:00;143.035;143.070;143.020;143.070;286.123,00;10
WINZ25;13/08/2025;15:20:00;143.185;143.185;143.185;143.185;28.637,00;1
WINZ25;13/08/2025;15:15:00;143.115;143.120;143.115;143.120;57.247,00;2
WINZ25;13/08/2025;14:55:00;143.170;143.170;143.170;143.170;143.170,00;5
WINZ25;13/08/2025;14:45:00;143.070;143.170;143.070;143.170;286.240,00;10
WINZ25;13/08/2025;14:40:00;143.220;143.220;143.220;143.220;28.644,00;1
WINZ25;13/08/2025;14:20:00;142.895;143.145;142.895;143.145;200.260,00;7
WINZ25;13/08/2025;14:15:00;142.950;142.950;142.850;142.850;142.897,00;5
WINZ25;13/08/2025;14:10:00;143.000;143.000;143.000;143.000;28.600,00;1
WINZ25;13/08/2025;14:05:00;142.990;143.100;142.990;143.055;200.249,00;7
WINZ25;13/08/2025;14:00:00;143.000;143.000;143.000;143.000;28.600,00;1
WINZ25;13/08/2025;13:55:00;142.725;142.900;142.725;142.900;57.125,00;2
WINZ25;13/08/2025;13:45:00;142.695;142.695;142.695;142.695;28.539,00;1
WINZ25;13/08/2025;13:40:00;142.765;142.765;142.765;142.765;28.553,00;1
WINZ25;13/08/2025;13:35:00;142.700;142.700;142.700;142.700;114.160,00;4
WINZ25;13/08/2025;13:30:00;142.760;142.760;142.750;142.750;199.854,00;7
WINZ25;13/08/2025;13:15:00;142.810;142.810;142.810;142.810;28.562,00;1
WINZ25;13/08/2025;13:10:00;142.800;142.800;142.800;142.800;114.240,00;4
WINZ25;13/08/2025;13:05:00;142.870;142.870;142.800;142.800;257.129,00;9
WINZ25;13/08/2025;13:00:00;142.980;142.980;142.900;142.900;57.176,00;2
WINZ25;13/08/2025;12:55:00;143.010;143.010;142.900;142.900;400.316,00;14
WINZ25;13/08/2025;12:50:00;143.060;143.060;143.050;143.050;57.222,00;2
WINZ25;13/08/2025;12:45:00;143.115;143.115;143.090;143.090;171.722,00;6
WINZ25;13/08/2025;12:40:00;143.200;143.200;143.200;143.200;28.640,00;1
WINZ25;13/08/2025;12:25:00;143.245;143.245;143.200;143.200;57.289,00;2
WINZ25;13/08/2025;12:15:00;143.360;143.360;143.295;143.295;57.331,00;2
WINZ25;13/08/2025;12:10:00;143.425;143.475;143.425;143.475;286.900,00;10
WINZ25;13/08/2025;12:05:00;143.395;143.395;143.395;143.395;86.037,00;3
WINZ25;13/08/2025;11:55:00;143.300;143.300;143.300;143.300;28.660,00;1
WINZ25;13/08/2025;11:50:00;143.440;143.440;143.200;143.200;372.574,00;13
WINZ25;13/08/2025;11:45:00;143.460;143.535;143.460;143.485;258.278,00;9
WINZ25;13/08/2025;11:40:00;143.530;143.550;143.425;143.490;574.014,00;20
WINZ25;13/08/2025;11:35:00;143.480;143.495;143.480;143.495;86.091,00;3
WINZ25;13/08/2025;11:30:00;143.460;143.460;143.460;143.460;143.460,00;5
WINZ25;13/08/2025;11:25:00;143.400;143.400;143.400;143.400;143.400,00;5
WINZ25;13/08/2025;11:20:00;143.350;143.350;143.220;143.345;229.262,00;8
WINZ25;13/08/2025;11:10:00;143.550;143.600;143.550;143.600;258.402,00;9
WINZ25;13/08/2025;11:05:00;143.345;143.390;143.340;143.340;401.379,00;14
WINZ25;13/08/2025;11:00:00;143.500;143.545;143.345;143.345;573.720,00;20
WINZ25;13/08/2025;10:55:00;143.400;143.450;143.375;143.450;401.556,00;14
WINZ25;13/08/2025;10:50:00;143.380;143.425;143.250;143.250;946.464,00;33
WINZ25;13/08/2025;10:45:00;143.285;143.285;143.285;143.285;28.657,00;1
WINZ25;13/08/2025;10:35:00;143.240;143.415;143.240;143.335;171.961,00;6
WINZ25;13/08/2025;10:30:00;143.250;143.455;143.220;143.310;803.080,00;28
WINZ25;13/08/2025;10:25:00;143.075;143.115;143.000;143.035;1.459.229,00;51
WINZ25;13/08/2025;10:20:00;143.285;143.285;143.100;143.120;429.470,00;15
